商品ID,賣家ID,商品名稱,商品連結,價格,星星趴數,歷史銷售量,商家地點
7813654221,215383446,適用 Honeywell HPA-710WTW HEPA抗菌濾網 活性碳濾芯 替換 HRF-Q710 HRF-L710,https://shopee.tw/適用-Honeywell-HPA-710WTW-HEPA抗菌濾網-活性碳濾芯-替換-HRF-Q710-HRF-L710-i.215383446.7813654221?sp_atk=a945cd5f-df19-4a4d-8e27-e3cb717ade6e&xptdk=a945cd5f-df19-4a4d-8e27-e3cb717ade6e,730.0,4.96,1463.0,新北市新店區
15593088774,40356424,【未來實驗室】8D Plus 極手感按摩墊 肩頸按摩 全身按摩 按摩器 按摩墊,https://shopee.tw/【未來實驗室】8D-Plus-極手感按摩墊-肩頸按摩-全身按摩-按摩器-按摩墊-i.40356424.15593088774?sp_atk=43c96978-cd30-41f7-80fc-a627dcef7c35&xptdk=43c96978-cd30-41f7-80fc-a627dcef7c35,2699.0,4.93,6089.0,臺北市中正區
2491037612,93756868,吸塵器 無線吸塵器  車用吸塵器  手持吸塵器 小吸塵器 吸塵暴君吸塵器 無線車用吸塵器[半年保固][BSMI合格],https://shopee.tw/吸塵器-無線吸塵器-車用吸塵器-手持吸塵器-小吸塵器-吸塵暴君吸塵器-無線車用吸塵器-半年保固-BSMI合格--i.93756868.2491037612?sp_atk=8e0ce0f0-f27a-408d-8e36-e0046d6e49f7&xptdk=8e0ce0f0-f27a-408d-8e36-e0046d6e49f7,769.0,4.94,2682.0,新北市新莊區
22341823975,41560649,110V美規小家電多功能炒菜電磁爐火鍋家用美國日本廚房智慧電器,https://shopee.tw/110V美規小家電多功能炒菜電磁爐火鍋家用美國日本廚房智慧電器-i.41560649.22341823975?sp_atk=24897c55-d594-4348-8a94-228d4df7a06b&xptdk=24897c55-d594-4348-8a94-228d4df7a06b,4899.0,,2682.0,新北市新店區
5800450854,2024250,【蝦幣回饋5%】【宅配免運費】威技電器-10公升DC變頻節能除濕機(WDH-189W/WDH-1025A),https://shopee.tw/【蝦幣回饋5-】【宅配免運費】威技電器-10公升DC變頻節能除濕機(WDH-189W-WDH-1025A)-i.2024250.5800450854?sp_atk=04f80e14-69cb-4eeb-9f7e-90ef9de45b05&xptdk=04f80e14-69cb-4eeb-9f7e-90ef9de45b05,5580.0,4.99,166.0,新北市林口區
15910009674,4185000,伸縮折疊電暖器暖風機 電暖器 取暖器 電熱絲 暖爐 電器暖機 風大 過熱斷電 加熱取暖器 暖風扇110V,https://shopee.tw/伸縮折疊電暖器暖風機-電暖器-取暖器-電熱絲-暖爐-電器暖機-風大-過熱斷電-加熱取暖器-暖風扇110V-i.4185000.15910009674?sp_atk=2e7d8ed0-fc00-407c-a3a8-751f91340c61&xptdk=2e7d8ed0-fc00-407c-a3a8-751f91340c61,329.0,4.74,328.0,臺中市神岡區
806834174,40286452,Goodhope-愛樂美-第四代-SA-12402四-安全斷電四層電器架/微波爐架/電鍋架(雙拉板/米箱/2抽)-DIY,https://shopee.tw/Goodhope-愛樂美-第四代-SA-12402四-安全斷電四層電器架-微波爐架-電鍋架(雙拉板-米箱-2抽)-DIY-i.40286452.806834174?sp_atk=928c7176-27e4-4eb2-98b5-6878cc029872&xptdk=928c7176-27e4-4eb2-98b5-6878cc029872,3000.0,5.0,8.0,新北市永和區
13762365217,540550736,【日本電器在台使用】AC110V to AC100V 電壓轉換器 1500W,https://shopee.tw/【日本電器在台使用】AC110V-to-AC100V-電壓轉換器-1500W-i.540550736.13762365217?sp_atk=88d7181b-c060-4f5e-a5b8-a404d8af3a30&xptdk=88d7181b-c060-4f5e-a5b8-a404d8af3a30,2990.0,,8.0,
15413719847,20793551,電小二 戶外電源2200高容量522000mAh戶外露營夜市擺攤戶外供電器 DXE2200A,https://shopee.tw/電小二-戶外電源2200高容量522000mAh戶外露營夜市擺攤戶外供電器-DXE2200A-i.20793551.15413719847?sp_atk=fc17ecb9-95ba-4c73-8e71-fb24f4e16eba&xptdk=fc17ecb9-95ba-4c73-8e71-fb24f4e16eba,51288.0,5.0,4.0,臺南市南區
23745324302,15223198,永捷電器 二手 中古 SAMPO 聲寶 微波爐 25公升,https://shopee.tw/永捷電器-二手-中古-SAMPO-聲寶-微波爐-25公升-i.15223198.23745324302?sp_atk=586792bb-7a70-4452-a4b8-01b576639247&xptdk=586792bb-7a70-4452-a4b8-01b576639247,1450.0,,4.0,臺北市內湖區
4294715125,409058183,【小玉電器】🍉熱銷現貨🍉防疫必備 大金 DAIKIN 空氣清淨機 MC40USCT7/MC55USCT7,https://shopee.tw/【小玉電器】🍉熱銷現貨🍉防疫必備-大金-DAIKIN-空氣清淨機-MC40USCT7-MC55USCT7-i.409058183.4294715125?sp_atk=ffbfd4fa-be60-4639-9a7e-fc2836e257a8&xptdk=ffbfd4fa-be60-4639-9a7e-fc2836e257a8,12800.0,4.97,149.0,新北市新店區
8424156750,12756824,廚房櫃插座電器架廚房櫃多功能廚房櫃抽盤電器櫃碗筷櫃廚房收納櫃,https://shopee.tw/廚房櫃插座電器架廚房櫃多功能廚房櫃抽盤電器櫃碗筷櫃廚房收納櫃-i.12756824.8424156750?sp_atk=e99a4ff0-7282-4697-9100-654610111cc5&xptdk=e99a4ff0-7282-4697-9100-654610111cc5,2099.0,,149.0,臺南市仁德區
246301383,12756824,廚房櫃電器架電器櫃微波爐櫃雙門廚房櫃三門廚房收納櫃廚房多功能置物櫃隔間櫃玄關櫃收納櫃儲櫃廚房架電器架廚房收納櫃電器櫃,https://shopee.tw/廚房櫃電器架電器櫃微波爐櫃雙門廚房櫃三門廚房收納櫃廚房多功能置物櫃隔間櫃玄關櫃收納櫃儲櫃廚房架電器架廚房收納櫃電器櫃-i.12756824.246301383?sp_atk=5b9d4c02-cedf-4161-9db0-96c4d939b2bc&xptdk=5b9d4c02-cedf-4161-9db0-96c4d939b2bc,1649.0,4.93,55.0,臺南市仁德區
13375358175,63282975,全新倉庫久放用不到～EUPA 燦坤電器 鐵板燒TSK-216 （無盒，歡迎高雄榮總醫院旁自取）,https://shopee.tw/全新倉庫久放用不到～EUPA-燦坤電器-鐵板燒TSK-216-（無盒，歡迎高雄榮總醫院旁自取）-i.63282975.13375358175?sp_atk=de2a26d3-d13e-4ffe-ab46-580921f098b2&xptdk=de2a26d3-d13e-4ffe-ab46-580921f098b2,490.0,,55.0,高雄市三民區
1621108853,27301675,舜紅電器110轉220,https://shopee.tw/舜紅電器110轉220-i.27301675.1621108853?sp_atk=dcd7bb75-0fd5-4b64-8cff-bc6d108b71de&xptdk=dcd7bb75-0fd5-4b64-8cff-bc6d108b71de,750.0,,55.0,新北市貢寮區
23822511583,741052465,移動式落地櫃 附滾輪電器櫃 微波爐架 烤箱架 電器架 不鏽鋼廚房收納架  [可開發票 /免運],https://shopee.tw/移動式落地櫃-附滾輪電器櫃-微波爐架-烤箱架-電器架-不鏽鋼廚房收納架-可開發票-免運--i.741052465.23822511583?sp_atk=9b176125-c0b4-4995-8a07-af1287f5143c&xptdk=9b176125-c0b4-4995-8a07-af1287f5143c,5133.5,,55.0,
1655717121,4880273,「有貨」 附發票 ◎電器網拍批發◎ SANLUX 台灣三洋 陶瓷電暖器 R-CF318T,https://shopee.tw/「有貨」-附發票-◎電器網拍批發◎-SANLUX-台灣三洋-陶瓷電暖器-R-CF318T-i.4880273.1655717121?sp_atk=32e7397c-6b79-43ba-8b54-6efad2c99d4b&xptdk=32e7397c-6b79-43ba-8b54-6efad2c99d4b,1281.0,5.0,10.0,新北市泰山區
7843840953,4880273,電器網拍~TOSHIBA 東芝 25L 燒烤料理微波爐 MM-EG25P(BK),https://shopee.tw/電器網拍~TOSHIBA-東芝-25L-燒烤料理微波爐-MM-EG25P(BK)-i.4880273.7843840953?sp_atk=3ffd04d5-63ff-4611-b7c7-28506babd3d0&xptdk=3ffd04d5-63ff-4611-b7c7-28506babd3d0,4290.0,5.0,22.0,新北市泰山區
4881109264,17818857,日本 東芝 電爐 電器爐 三段火力 茶道 櫻花粉 粉紅色 中古 近全新 超取免運費,https://shopee.tw/日本-東芝-電爐-電器爐-三段火力-茶道-櫻花粉-粉紅色-中古-近全新-超取免運費-i.17818857.4881109264?sp_atk=ed118086-8e37-4604-8f42-0b615525d337&xptdk=ed118086-8e37-4604-8f42-0b615525d337,3500.0,,22.0,苗栗縣苗栗市
3336139512,28053955,【日本recolte麗克特】Air Oven氣炸鍋-共3色《WUZ屋子》小家電 電器,https://shopee.tw/【日本recolte麗克特】Air-Oven氣炸鍋-共3色《WUZ屋子》小家電-電器-i.28053955.3336139512?sp_atk=2275f5c7-85ac-4690-9148-45bbef4df46d&xptdk=2275f5c7-85ac-4690-9148-45bbef4df46d,3085.0,,22.0,臺中市西屯區
22746280050,70011746,全新公司貨 優惠價請私訊~Panasonic【MX-H2801】國際牌萬用調理機【德泰電器】,https://shopee.tw/全新公司貨-優惠價請私訊~Panasonic【MX-H2801】國際牌萬用調理機【德泰電器】-i.70011746.22746280050?sp_atk=e1c5c7e1-a425-4a1d-bba7-a0d68014b8e3&xptdk=e1c5c7e1-a425-4a1d-bba7-a0d68014b8e3,4490.0,,22.0,新北市新莊區
6061784914,63105186,"戶外電源220V免運+220V轉110V變壓器 (大陸,台灣電器皆可使用)  278Wh 純正弦波",https://shopee.tw/戶外電源220V免運-220V轉110V變壓器-(大陸-台灣電器皆可使用)-278Wh-純正弦波-i.63105186.6061784914?sp_atk=0111aa65-bacc-41ac-a400-41a015b2e0ce&xptdk=0111aa65-bacc-41ac-a400-41a015b2e0ce,6500.0,,22.0,臺中市南屯區
22629600573,22460597,二手 威技移動式冷氣機 WAP-11EF29 含運宅配台灣本島,https://shopee.tw/二手-威技移動式冷氣機-WAP-11EF29-含運宅配台灣本島-i.22460597.22629600573?sp_atk=5ef81e0b-de20-4b6f-8ef3-834add329eda&xptdk=5ef81e0b-de20-4b6f-8ef3-834add329eda,6500.0,,22.0,臺中市北屯區
15010747913,15603173,《Ｊ＆Ｐ代購免運》mill 陶瓷電暖器 冷暖兩用 CUS1100MECWA ｜冬天 生活家電 電器 暖氣 禦寒 保暖,https://shopee.tw/《Ｊ＆Ｐ代購免運》mill-陶瓷電暖器-冷暖兩用-CUS1100MECWA-｜冬天-生活家電-電器-暖氣-禦寒-保暖-i.15603173.15010747913?sp_atk=2a666c8f-086c-44c9-ad49-093978841f1e&xptdk=2a666c8f-086c-44c9-ad49-093978841f1e,2190.0,5.0,3.0,臺中市大里區
19021749097,69627001,【貳哥電器】限時特賣 JVC 65型 4K HDR 護眼液晶顯示器 65W,https://shopee.tw/【貳哥電器】限時特賣-JVC-65型-4K-HDR-護眼液晶顯示器-65W-i.69627001.19021749097?sp_atk=48897437-f125-4176-b9be-8da0d6808d17&xptdk=48897437-f125-4176-b9be-8da0d6808d17,16999.0,5.0,2.0,臺中市南屯區
9796805517,10309335,【金盛家電】威技 NWS/U-508VRCH 5.0KW 冷氣 變頻冷暖 省電一級 R32冷媒  附贈外機白鐵架!!!!,https://shopee.tw/【金盛家電】威技-NWS-U-508VRCH-5.0KW-冷氣-變頻冷暖-省電一級-R32冷媒-附贈外機白鐵架!!!!-i.10309335.9796805517?sp_atk=05ac64a9-1bc3-4d14-a786-cd9243fac5ea&xptdk=05ac64a9-1bc3-4d14-a786-cd9243fac5ea,27200.0,,2.0,高雄市路竹區
2352237906,3159586,台灣冷氣插座轉大陸電器專用轉接頭220V大陸電器三插頭轉台灣220v用轉接頭白色10A 250V,https://shopee.tw/台灣冷氣插座轉大陸電器專用轉接頭220V大陸電器三插頭轉台灣220v用轉接頭白色10A-250V-i.3159586.2352237906?sp_atk=96f086e4-0acd-45ba-8326-b4505cec13df&xptdk=96f086e4-0acd-45ba-8326-b4505cec13df,109.0,4.95,3408.0,新北市土城區
404403427,18910193,Kolin 歌林 溫熱揉捏按摩器 KMA-LN006 【中部電器】,https://shopee.tw/Kolin-歌林-溫熱揉捏按摩器-KMA-LN006-【中部電器】-i.18910193.404403427?sp_atk=3b6b2591-d132-4d81-b0c1-c66337c8056e&xptdk=3b6b2591-d132-4d81-b0c1-c66337c8056e,865.0,4.94,670.0,臺南市七股區
17220261444,21330910,舜紅 3000W變壓器 110v轉220v 110升220 110轉220 大陸電器台灣用 升壓器 淘寶電器台灣用,https://shopee.tw/舜紅-3000W變壓器-110v轉220v-110升220-110轉220-大陸電器台灣用-升壓器-淘寶電器台灣用-i.21330910.17220261444?sp_atk=3d016d4b-9e28-4e46-aba1-1a2a1eea32ce&xptdk=3d016d4b-9e28-4e46-aba1-1a2a1eea32ce,699.0,4.95,1949.0,桃園市桃園區
7595408588,1881960,《電器✨現貨✨》🏎快速出貨🏎禾聯20G5T-HMO 20L轉盤式微波爐,https://shopee.tw/《電器✨現貨✨》🏎快速出貨🏎禾聯20G5T-HMO-20L轉盤式微波爐-i.1881960.7595408588?sp_atk=ad1cd475-9954-48e8-9af5-400c5895fa1b&xptdk=ad1cd475-9954-48e8-9af5-400c5895fa1b,1512.0,4.92,140.0,臺北市大安區
20580040518,984103767,【嘉儀現貨 免運】加寬廚房置物架 廚房收納櫃 防蟑螂廚櫃 櫥櫃 電器碗碟微波爐置物櫃 鍋具零食玩具儲物架 四五層架,https://shopee.tw/【嘉儀現貨-免運】加寬廚房置物架-廚房收納櫃-防蟑螂廚櫃-櫥櫃-電器碗碟微波爐置物櫃-鍋具零食玩具儲物架-四五層架-i.984103767.20580040518?sp_atk=2b9b9021-a935-4ac3-a6cf-fe57220cd427&xptdk=2b9b9021-a935-4ac3-a6cf-fe57220cd427,3149.0,4.9,3287.0,嘉義縣竹崎鄉
23840009161,3238647,台灣桃園出貨 質保十年限時下殺🔥防塵廚房置物架 帶輪櫥櫃 透明掀蓋收納櫃 電器碗碟調料儲物櫃 三四五層架鍋具零食收納儲,https://shopee.tw/台灣桃園出貨-質保十年限時下殺🔥防塵廚房置物架-帶輪櫥櫃-透明掀蓋收納櫃-電器碗碟調料儲物櫃-三四五層架鍋具零食收納儲-i.3238647.23840009161?sp_atk=500f31b2-2dd4-4f14-9a88-06ea4b2710a2&xptdk=500f31b2-2dd4-4f14-9a88-06ea4b2710a2,2255.0,4.55,3044.0,彰化縣彰化市
2499577799,5579582,現貨 禾聯HDF-14A1 扇葉14吋DC直流變頻扇葉 節能扇扇葉 副廠扇葉  葉片 【皓聲電器】,https://shopee.tw/現貨-禾聯HDF-14A1-扇葉14吋DC直流變頻扇葉-節能扇扇葉-副廠扇葉-葉片-【皓聲電器】-i.5579582.2499577799?sp_atk=16f5816d-619f-4ebb-a9b9-f5a164fc9e84&xptdk=16f5816d-619f-4ebb-a9b9-f5a164fc9e84,565.0,4.96,1930.0,新北市新店區
13380219712,10100564,110v迷你豆漿機 靜音豆漿機 破壁豆漿機 無渣免濾 輕巧便攜 小型輔食機 廚房電器 破壁機 350ml,https://shopee.tw/110v迷你豆漿機-靜音豆漿機-破壁豆漿機-無渣免濾-輕巧便攜-小型輔食機-廚房電器-破壁機-350ml-i.10100564.13380219712?sp_atk=4c092f4e-9096-4466-82e9-d9378585fb99&xptdk=4c092f4e-9096-4466-82e9-d9378585fb99,998.0,4.83,135.0,桃園市蘆竹區
20225701264,52354720,NETEL💥台灣發貨💥 不鏽鋼廚房層架 多功能落地式置物架 浴室置物架 烤箱架 隙縫收納架 電器架 微波爐架,https://shopee.tw/NETEL💥台灣發貨💥-不鏽鋼廚房層架-多功能落地式置物架-浴室置物架-烤箱架-隙縫收納架-電器架-微波爐架-i.52354720.20225701264?sp_atk=a454b775-68fe-4ab8-ad00-7576b9a56d2d&xptdk=a454b775-68fe-4ab8-ad00-7576b9a56d2d,794.0,4.85,1013.0,嘉義縣竹崎鄉
18579699632,984103767,【嘉儀現貨 免運】廚房置物架 防塵收納櫃 櫥櫃 防塵廚櫃 置物櫃 電器碗碟儲物收納架 鍋具零食儲物架 三四五層架客製化,https://shopee.tw/【嘉儀現貨-免運】廚房置物架-防塵收納櫃-櫥櫃-防塵廚櫃-置物櫃-電器碗碟儲物收納架-鍋具零食儲物架-三四五層架客製化-i.984103767.18579699632?sp_atk=96a689e5-e6f3-4475-b8be-70da8ec47cca&xptdk=96a689e5-e6f3-4475-b8be-70da8ec47cca,3699.0,4.87,3157.0,嘉義縣竹崎鄉
7610043448,5579582,現貨 晶工烘碗機EO-9011 EO-9051 10W紫外線殺菌燈管 烘碗機燈管 附啟動器【皓聲電器】,https://shopee.tw/現貨-晶工烘碗機EO-9011-EO-9051-10W紫外線殺菌燈管-烘碗機燈管-附啟動器【皓聲電器】-i.5579582.7610043448?sp_atk=78f62a2b-8534-4996-8bfa-21d9a6330a75&xptdk=78f62a2b-8534-4996-8bfa-21d9a6330a75,600.0,4.97,427.0,新北市新店區
1147212281,4916560,【現貨】@惠增電器@美國原裝公司貨Affresh洗衣槽清洗錠 洗衣機清潔槽洗錠 美國各大廠指定洗衣機專用(一包3錠),https://shopee.tw/【現貨】-惠增電器-美國原裝公司貨Affresh洗衣槽清洗錠-洗衣機清潔槽洗錠-美國各大廠指定洗衣機專用(一包3錠)-i.4916560.1147212281?sp_atk=00c70527-1d05-4b73-b96d-47e69bd62549&xptdk=00c70527-1d05-4b73-b96d-47e69bd62549,385.0,4.95,5064.0,臺北市內湖區
22436567398,67137118,GO好物(台灣出貨)110V轉220V變壓器200W電器使用AC220V電器轉換器 大陸電器變壓器中國電器轉換變壓器,https://shopee.tw/GO好物(台灣出貨)110V轉220V變壓器200W電器使用AC220V電器轉換器-大陸電器變壓器中國電器轉換變壓器-i.67137118.22436567398?sp_atk=0ab2e923-fb90-43aa-9f1f-a9502af6037d&xptdk=0ab2e923-fb90-43aa-9f1f-a9502af6037d,814.5,4.93,96.0,新竹縣竹北市
9257943679,352026078,舜紅 舜紅變壓器 變壓器 舜紅 升壓器 110升220 110轉220 110v轉220v 舜紅 舜紅 舜紅,https://shopee.tw/舜紅-舜紅變壓器-變壓器-舜紅-升壓器-110升220-110轉220-110v轉220v-舜紅-舜紅-舜紅-i.352026078.9257943679?sp_atk=9053e662-5a90-45b5-ad7c-1312a584fd76&xptdk=9053e662-5a90-45b5-ad7c-1312a584fd76,1284.0,4.97,2037.0,桃園市桃園區
17610869055,610769780,【SwitchBot 主控機器人單入體驗組】 智能家庭生活 智慧整合遙控器 遠端遙控電器 <現貨快速出貨>,https://shopee.tw/【SwitchBot-主控機器人單入體驗組】-智能家庭生活-智慧整合遙控器-遠端遙控電器-現貨快速出貨--i.610769780.17610869055?sp_atk=92bd795c-b909-443f-b85b-1c0ec0c286b9&xptdk=92bd795c-b909-443f-b85b-1c0ec0c286b9,1130.0,4.94,413.0,新北市中和區
5030695521,21330910,舜紅 官方授權 舜紅變壓器 變壓器 舜紅 中國電器 台灣用 升壓器 110v轉220v 變壓器,https://shopee.tw/舜紅-官方授權-舜紅變壓器-變壓器-舜紅-中國電器-台灣用-升壓器-110v轉220v-變壓器-i.21330910.5030695521?sp_atk=dd30ade8-553d-49d2-b2ef-e0111f814828&xptdk=dd30ade8-553d-49d2-b2ef-e0111f814828,2214.0,4.98,4825.0,桃園市桃園區
18814176293,63524436,省電開關 蘋果homekit認證版 遠端通斷器 手機遙控循環定時 另有homekit+Cozylife雙系統,https://shopee.tw/省電開關-蘋果homekit認證版-遠端通斷器-手機遙控循環定時-另有homekit-Cozylife雙系統-i.63524436.18814176293?sp_atk=4e6fe038-6d0b-4764-b949-cf330ab195b7&xptdk=4e6fe038-6d0b-4764-b949-cf330ab195b7,329.0,4.89,1337.0,臺北市大安區
7382401399,2118746,萬用變壓器 電器救星 可調電壓 變壓器 3V 5V 6V 7.5V 9V 12V 萬用 USB 充電器,https://shopee.tw/萬用變壓器-電器救星-可調電壓-變壓器-3V-5V-6V-7.5V-9V-12V-萬用-USB-充電器-i.2118746.7382401399?sp_atk=73aa0104-1ce8-4229-97bf-ecc5256b4a0d&xptdk=73aa0104-1ce8-4229-97bf-ecc5256b4a0d,219.0,4.95,852.0,新北市新莊區
304998957,6039527,*日本電器必備 DYSON 電器 專用 降壓器 變壓器 110V轉100V 1500W,https://shopee.tw/*日本電器必備-DYSON-電器-專用-降壓器-變壓器-110V轉100V-1500W-i.6039527.304998957?sp_atk=d3641063-cfa2-4ad6-9d35-eb68e95ca1b9&xptdk=d3641063-cfa2-4ad6-9d35-eb68e95ca1b9,1450.0,4.99,729.0,彰化縣福興鄉
22115770236,454157984,【台灣電器】限時大特價 CHIMEI 奇美 DF-16H500 16吋 DC馬達遙控電風扇 DC馬達 遙控 電風扇 微電,https://shopee.tw/【台灣電器】限時大特價-CHIMEI-奇美-DF-16H500-16吋-DC馬達遙控電風扇-DC馬達-遙控-電風扇-微電-i.454157984.22115770236?sp_atk=b1bedc99-2b34-4193-8b3a-4eca42cf3bde&xptdk=b1bedc99-2b34-4193-8b3a-4eca42cf3bde,2500.0,4.9,41.0,
11141901169,227588769,Dr.AV聖岡科技 電子式智能定時器  PB-E3 大螢幕 最小1分鐘定時,https://shopee.tw/Dr.AV聖岡科技-電子式智能定時器-PB-E3-大螢幕-最小1分鐘定時-i.227588769.11141901169?sp_atk=4e46f135-3290-45f9-b4d4-d4e4f6347d89&xptdk=4e46f135-3290-45f9-b4d4-d4e4f6347d89,219.0,4.94,636.0,臺北市大安區
2759218259,5579582,現貨 奇美電風扇扇葉DF-08A0CD DF-08AOCD 葉片 原廠材料 電風扇葉片 【皓聲電器】,https://shopee.tw/現貨-奇美電風扇扇葉DF-08A0CD-DF-08AOCD-葉片-原廠材料-電風扇葉片-【皓聲電器】-i.5579582.2759218259?sp_atk=52bcd607-580a-436d-9e13-1537c35e96e1&xptdk=52bcd607-580a-436d-9e13-1537c35e96e1,300.0,4.99,301.0,新北市新店區
6854900651,1405250,定時插座 倒數定時器  充電器計時器 開關定時器 定時插座 計時插座 CX-10 110V 電動自行車,https://shopee.tw/定時插座-倒數定時器-充電器計時器-開關定時器-定時插座-計時插座-CX-10-110V-電動自行車-i.1405250.6854900651?sp_atk=2bce13d8-7bb7-4dea-8a0f-88113ab9670d&xptdk=2bce13d8-7bb7-4dea-8a0f-88113ab9670d,81.5,4.93,6454.0,新北市中和區
1662363890,9357517,［新竹發貨］110轉220大功率 舜紅牌變壓器1000W/ 500W 110V轉220V 升壓變壓器大陸電器專用,https://shopee.tw/［新竹發貨］110轉220大功率-舜紅牌變壓器1000W-500W-110V轉220V-升壓變壓器大陸電器專用-i.9357517.1662363890?sp_atk=2e6df323-0b0d-472a-bc93-12c8186a36a1&xptdk=2e6df323-0b0d-472a-bc93-12c8186a36a1,515.0,4.95,4738.0,新竹市北區
6637540120,9999621,附發票 台芝電器 停電補償 機械式開關鐵殼定時器 TB-20 110/220V共用電壓 定時器 鐵殼 15分鐘,https://shopee.tw/附發票-台芝電器-停電補償-機械式開關鐵殼定時器-TB-20-110-220V共用電壓-定時器-鐵殼-15分鐘-i.9999621.6637540120?sp_atk=e9b222b1-d375-48de-99a6-484a66eb53af&xptdk=e9b222b1-d375-48de-99a6-484a66eb53af,540.0,4.95,519.0,臺南市東區
7341170962,10855627,無線20000mAh行動電源 現貨 當天出貨 無線充電 隨身充電器 Micro USB Type-C 雙孔輸出 快速充電,https://shopee.tw/無線20000mAh行動電源-現貨-當天出貨-無線充電-隨身充電器-Micro-USB-Type-C-雙孔輸出-快速充電-i.10855627.7341170962?sp_atk=7c07022b-fc3e-4ead-88a2-5e2428f248bb&xptdk=7c07022b-fc3e-4ead-88a2-5e2428f248bb,399.0,4.74,491.0,臺中市西屯區
17821308338,352026078,舜紅變壓器 舜紅 變壓器110轉220大功率 1000W 500W 110V轉220V 升壓變壓器大陸電器專用,https://shopee.tw/舜紅變壓器-舜紅-變壓器110轉220大功率-1000W-500W-110V轉220V-升壓變壓器大陸電器專用-i.352026078.17821308338?sp_atk=30cc82ec-fd5d-4118-b53e-344bc91f1ad1&xptdk=30cc82ec-fd5d-4118-b53e-344bc91f1ad1,695.0,4.93,1152.0,桃園市桃園區
3254886855,215383446,適 PANASONIC 國際 F-P15EA F-P02UT9 F-P15BH  抗菌濾網 複合 活性碳濾芯,https://shopee.tw/適-PANASONIC-國際-F-P15EA-F-P02UT9-F-P15BH-抗菌濾網-複合-活性碳濾芯-i.215383446.3254886855?sp_atk=dadde53b-88b1-43a4-9982-7a03bb74e292&xptdk=dadde53b-88b1-43a4-9982-7a03bb74e292,480.0,4.98,118.0,新北市新店區
